避難收容處所名稱,縣市及鄉鎮市區,緯度,經度,is_indoor,設施類型,最近AQI測站,測站縣市,最近測站AQI,距離測站(km),風險等級,風險描述,風險分數,模擬情境
木柵國小,臺北市文山區,24.9903,121.5702,True,室內設施,新店,新北市,37,3.58,Low Risk,風險較低,0,高AQI情境模擬
石碇國小,新北市石碇區,24.9903,121.659,True,室內設施,汐止,台北市,49,8.64,Low Risk,風險較低,0,高AQI情境模擬
萬興國小,臺北市文山區,24.9904,121.5766,True,室內設施,新店,新北市,37,4.18,Low Risk,風險較低,0,高AQI情境模擬
信義國小,新北市板橋區,24.9917,121.4528,True,室內設施,土城,新北市,49,1.02,Low Risk,風險較低,0,高AQI情境模擬
國強公園,桃園市桃園區,24.992,121.2827,False,戶外設施,信義,新北市,32,2.27,Low Risk,風險較低,20,高AQI情境模擬
桃園國小,桃園市桃園區,24.9923,121.3102,True,室內設施,信義,新北市,32,0.59,Low Risk,風險較低,0,高AQI情境模擬
錦和中學,新北市中和區,24.9925,121.4911,True,室內設施,台東,台北市,38,3.72,Low Risk,風險較低,0,高AQI情境模擬
龜山區公所本所（三樓禮堂）,桃園市龜山區,24.992506,121.337823,False,戶外設施,信義,新北市,32,3.32,Low Risk,風險較低,20,高AQI情境模擬
民族公園,桃園市桃園區,24.9926,121.3086,False,戶外設施,信義,新北市,32,0.43,Low Risk,風險較低,20,高AQI情境模擬
市中心區聯合里集會所文明、文昌、文化、南華里,桃園市桃園區,24.9926,121.3091,True,室內設施,信義,新北市,32,0.47,Low Risk,風險較低,0,高AQI情境模擬
景美國中,臺北市文山區,24.993,121.5429,True,室內設施,新店,新北市,37,1.83,Low Risk,風險較低,0,高AQI情境模擬
長青學苑,桃園市桃園區,24.9934,121.3105,True,室內設施,信義,新北市,32,0.57,Low Risk,風險較低,0,高AQI情境模擬
桃園市公所禮堂,桃園市桃園區,24.9939,121.3015,True,室內設施,信義,新北市,32,0.36,Low Risk,風險較低,0,高AQI情境模擬
中和高中,新北市中和區,24.994,121.4783,True,室內設施,板橋,台北市,38,2.89,Low Risk,風險較低,0,高AQI情境模擬
溪口國小,臺北市文山區,24.9941,121.5387,True,室內設施,新店,新北市,37,1.88,Low Risk,風險較低,0,高AQI情境模擬
龜山社區活動中心,桃園市龜山區,24.994116,121.338374,True,室內設施,信義,新北市,32,3.36,Low Risk,風險較低,0,高AQI情境模擬
秀山國小,新北市中和區,24.9942,121.5212,True,室內設施,新店,新北市,37,2.52,Low Risk,風險較低,0,高AQI情境模擬
重慶國小,新北市板橋區,24.9945,121.4624,True,室內設施,土城,新北市,49,1.7,Low Risk,風險較低,0,高AQI情境模擬
新路社區活動中心,桃園市龜山區,24.994912,121.334421,True,室內設施,信義,新北市,32,2.96,Low Risk,風險較低,0,高AQI情境模擬
壽山高級中學,桃園市龜山區,24.994986,121.341548,True,室內設施,信義,新北市,32,3.68,Low Risk,風險較低,0,高AQI情境模擬
東門國小,桃園市桃園區,24.9952,121.3149,True,室內設施,信義,新北市,32,1.0,Low Risk,風險較低,0,高AQI情境模擬
景華公園,臺北市文山區,24.9956,121.5446,False,戶外設施,新店,新北市,37,2.16,Low Risk,風險較低,20,高AQI情境模擬
智光商工,新北市永和區,24.9957,121.5143,True,室內設施,台東,台北市,38,2.38,Low Risk,風險較低,0,高AQI情境模擬
中壢市芭里社區活動中心,桃園市中壢區,24.995705,121.203831,True,室內設施,南港,新北市,97,4.77,Low Risk,風險較低,25,高AQI情境模擬
桃園國中,桃園市桃園區,24.9958,121.3048,True,室內設施,信義,新北市,32,0.12,Low Risk,風險較低,0,高AQI情境模擬
木柵高工,臺北市文山區,24.9959,121.5719,True,室內設施,新店,新北市,37,4.02,Low Risk,風險較低,0,高AQI情境模擬
景興國小,臺北市文山區,24.9961,121.5482,True,室內設施,新店,新北市,37,2.35,Low Risk,風險較低,0,高AQI情境模擬
景興國中,臺北市文山區,24.9962,121.5443,True,室內設施,新店,新北市,37,2.21,Low Risk,風險較低,0,高AQI情境模擬
臺北市文山運動中心,臺北市文山區,24.9962,121.5443,True,室內設施,新店,新北市,37,2.21,Low Risk,風險較低,0,高AQI情境模擬
嶺頂社區活動中心,桃園市龜山區,24.996761,121.342294,True,室內設施,信義,新北市,32,3.76,Low Risk,風險較低,0,高AQI情境模擬
自強國小,桃園市龜山區,24.997386,121.345413,True,室內設施,信義,新北市,32,4.08,Low Risk,風險較低,0,高AQI情境模擬
三民里集會所,桃園市桃園區,24.9976,121.3207,True,室內設施,信義,新北市,32,1.61,Low Risk,風險較低,0,高AQI情境模擬
文林國小,新北市樹林區,24.997757,121.426072,True,室內設施,土城,新北市,49,3.1,Low Risk,風險較低,0,高AQI情境模擬
龜山國中,桃園市龜山區,24.997776,121.338533,True,室內設施,信義,新北市,32,3.4,Low Risk,風險較低,0,高AQI情境模擬
北門、朝陽二里聯合活動中心,桃園市桃園區,24.9978,121.3129,True,室內設施,信義,新北市,32,0.87,Low Risk,風險較低,0,高AQI情境模擬
民權市民活動中心,新北市永和區,24.998,121.5199,True,室內設施,台東,台北市,38,2.14,Low Risk,風險較低,0,高AQI情境模擬
青溪、成功、東門里集會所,桃園市桃園區,24.9981,121.3145,True,室內設施,信義,新北市,32,1.03,Low Risk,風險較低,0,高AQI情境模擬
重慶國中,新北市板橋區,24.9982,121.4632,True,室內設施,板橋,台北市,38,1.7,Low Risk,風險較低,0,高AQI情境模擬
中和區公所,新北市中和區,24.9982,121.5002,True,室內設施,台東,台北市,38,2.65,Low Risk,風險較低,0,高AQI情境模擬
成功國小,桃園市桃園區,24.9983,121.3078,True,室內設施,信義,新北市,32,0.49,Low Risk,風險較低,0,高AQI情境模擬
阿柔市民活動中心,新北市深坑區,24.9983,121.6072,True,室內設施,古亭,台北市,25,6.43,Low Risk,風險較低,0,高AQI情境模擬
溪崑國中,新北市板橋區,24.9984,121.4313,True,室內設施,土城,新北市,49,2.72,Low Risk,風險較低,0,高AQI情境模擬
自強國小,新北市中和區,24.9985,121.4719,True,室內設施,板橋,台北市,38,2.09,Low Risk,風險較低,0,高AQI情境模擬
志清國小,臺北市文山區,24.9987,121.5388,True,室內設施,新店,新北市,37,2.39,Low Risk,風險較低,0,高AQI情境模擬
自強國中,新北市中和區,24.9988,121.4726,True,室內設施,板橋,台北市,38,2.11,Low Risk,風險較低,0,高AQI情境模擬
興華國小,臺北市文山區,24.9988,121.5587,True,室內設施,新店,新北市,37,3.19,Low Risk,風險較低,0,高AQI情境模擬
積穗國小,新北市中和區,24.9991,121.4814,True,室內設施,板橋,台北市,38,2.76,Low Risk,風險較低,0,高AQI情境模擬
青溪國小,桃園市桃園區,24.9997,121.3182,True,室內設施,信義,新北市,32,1.44,Low Risk,風險較低,0,高AQI情境模擬
秀朗國小,新北市永和區,24.9997,121.5214,True,室內設施,台東,台北市,38,1.99,Low Risk,風險較低,0,高AQI情境模擬
中和國小,新北市中和區,24.9999,121.5016,True,室內設施,台東,台北市,38,2.41,Low Risk,風險較低,0,高AQI情境模擬
積穗國中,新北市中和區,25.0004,121.4798,True,室內設施,板橋,台北市,38,2.55,Low Risk,風險較低,0,高AQI情境模擬
萬芳高中,臺北市文山區,25.0005,121.5588,True,室內設施,新店,新北市,37,3.34,Low Risk,風險較低,0,高AQI情境模擬
萬順市民活動中心,新北市深坑區,25.0008,121.6041,True,室內設施,古亭,台北市,25,6.04,Low Risk,風險較低,0,高AQI情境模擬
公十五公園,桃園市中壢區,25.000969,121.207661,False,戶外設施,南港,新北市,97,5.37,Warning,最近測站 AQI 97 > 50 且為戶外設施,45,高AQI情境模擬
永安、長安、長德三里聯合活動中心（永康公園管理中心）,桃園市桃園區,25.001,121.3033,False,戶外設施,信義,新北市,32,0.72,Low Risk,風險較低,20,高AQI情境模擬
三民公園、青溪公園,桃園市桃園區,25.0013,121.3171,False,戶外設施,信義,新北市,32,1.42,Low Risk,風險較低,20,高AQI情境模擬
鶴齡交誼中心,新北市中和區,25.0014,121.5011,True,室內設施,台東,台北市,38,2.31,Low Risk,風險較低,0,高AQI情境模擬
南山高中,新北市中和區,25.0016,121.5034,True,室內設施,台東,台北市,38,2.15,Low Risk,風險較低,0,高AQI情境模擬
興德國小,臺北市文山區,25.0017,121.5508,True,室內設施,大安,台北市,23,3.0,Low Risk,風險較低,0,高AQI情境模擬
深坑國中,新北市深坑區,25.0017,121.6183,True,室內設施,古亭,台北市,25,6.7,Low Risk,風險較低,0,高AQI情境模擬
深坑國小,新北市深坑區,25.0018,121.6169,True,室內設施,古亭,台北市,25,6.6,Low Risk,風險較低,0,高AQI情境模擬
萬芳國小,臺北市文山區,25.0019,121.5673,True,室內設施,新店,新北市,37,4.05,Low Risk,風險較低,0,高AQI情境模擬
武林國小,新北市樹林區,25.002028,121.415438,True,室內設施,土城,新北市,49,4.26,Low Risk,風險較低,0,高AQI情境模擬
博嘉國小,臺北市文山區,25.0021,121.5758,True,室內設施,新店,新北市,37,4.73,Low Risk,風險較低,0,高AQI情境模擬
精忠集會所,桃園市龜山區,25.002285,121.343353,True,室內設施,信義,新北市,32,3.96,Low Risk,風險較低,0,高AQI情境模擬
中山國小,新北市板橋區,25.0023,121.4477,True,室內設施,板橋,台北市,38,1.62,Low Risk,風險較低,0,高AQI情境模擬
興隆國小,臺北市文山區,25.0024,121.5519,True,室內設施,大安,台北市,23,3.03,Low Risk,風險較低,0,高AQI情境模擬
深坑市民活動中心,新北市深坑區,25.0025,121.6147,True,室內設施,古亭,台北市,25,6.41,Low Risk,風險較低,0,高AQI情境模擬
深坑區公所,新北市深坑區,25.0025,121.616,True,室內設施,古亭,台北市,25,6.49,Low Risk,風險較低,0,高AQI情境模擬
漳和國中,新北市中和區,25.0027,121.5055,True,室內設施,台東,台北市,38,1.93,Low Risk,風險較低,0,高AQI情境模擬
興德里營區,臺北市文山區,25.0029,121.5571,True,室內設施,大安,台北市,23,3.4,Low Risk,風險較低,0,高AQI情境模擬
永康公園,桃園市桃園區,25.0032,121.3018,False,戶外設施,信義,新北市,32,1.0,Low Risk,風險較低,20,高AQI情境模擬
後埔國小,新北市板橋區,25.0033,121.4627,True,室內設施,板橋,台北市,38,1.15,Low Risk,風險較低,0,高AQI情境模擬
復興商工,新北市永和區,25.0035,121.5186,True,室內設施,台東,台北市,38,1.52,Low Risk,風險較低,0,高AQI情境模擬
永和國小,新北市永和區,25.0036,121.517,True,室內設施,台東,台北市,38,1.49,Low Risk,風險較低,0,高AQI情境模擬
武功國小,臺北市文山區,25.0039,121.5405,True,室內設施,大安,台北市,23,2.16,Low Risk,風險較低,0,高AQI情境模擬
公十三公園及兒增二,桃園市中壢區,25.003951,121.205639,False,戶外設施,南港,新北市,97,5.69,Warning,最近測站 AQI 97 > 50 且為戶外設施,45,高AQI情境模擬
福和國中,新北市永和區,25.004,121.5209,True,室內設施,台東,台北市,38,1.52,Low Risk,風險較低,0,高AQI情境模擬
公八公園,桃園市中壢區,25.004304,121.214921,False,戶外設施,羅東,新北市,48,5.71,Low Risk,風險較低,20,高AQI情境模擬
東南科技大學,新北市深坑區,25.0044,121.6047,True,室內設施,古亭,台北市,25,5.71,Low Risk,風險較低,0,高AQI情境模擬
兒六兒童遊樂場,桃園市中壢區,25.004761,121.216768,False,戶外設施,羅東,新北市,48,5.75,Low Risk,風險較低,20,高AQI情境模擬
忠孝國中,新北市板橋區,25.0048,121.4616,True,室內設施,板橋,台北市,38,0.96,Low Risk,風險較低,0,高AQI情境模擬
萬福國小,臺北市文山區,25.0048,121.5367,True,室內設施,大安,台北市,23,1.9,Low Risk,風險較低,0,高AQI情境模擬
興福國中,臺北市文山區,25.0049,121.5497,True,室內設施,大安,台北市,23,2.68,Low Risk,風險較低,0,高AQI情境模擬
昇高市民活動中心,新北市深坑區,25.0049,121.6287,True,室內設施,汐止,台北市,49,6.93,Low Risk,風險較低,0,高AQI情境模擬
實踐國小,新北市板橋區,25.005,121.4664,True,室內設施,板橋,台北市,38,1.18,Low Risk,風險較低,0,高AQI情境模擬
東勢市民活動中心,新北市平溪區,25.0052,121.7508,True,室內設施,汐止,台北市,49,12.99,Low Risk,風險較低,5,高AQI情境模擬
嶺腳市民活動中心,新北市平溪區,25.0052,121.7508,True,室內設施,汐止,台北市,49,12.99,Low Risk,風險較低,5,高AQI情境模擬
兒十四兒童公園,桃園市中壢區,25.00591,121.20791,False,戶外設施,南港,新北市,97,5.92,Warning,最近測站 AQI 97 > 50 且為戶外設施,45,高AQI情境模擬
直潭派出所,新北市新店區,25.005939,121.456585,True,室內設施,板橋,台北市,38,0.81,Low Risk,風險較低,0,高AQI情境模擬
山北市民活動中心,新北市中和區,25.0061,121.5016,True,室內設施,台東,台北市,38,1.91,Low Risk,風險較低,0,高AQI情境模擬
德林寺停車場,桃園市蘆竹區,25.00618693,121.258501,True,室內設施,信義,新北市,32,4.86,Low Risk,風險較低,0,高AQI情境模擬
辛亥國小,臺北市文山區,25.0063,121.5585,True,室內設施,大安,台北市,23,3.32,Low Risk,風險較低,0,高AQI情境模擬
三多國中,新北市樹林區,25.006414,121.414672,True,室內設施,新莊,台北市,45,3.94,Low Risk,風險較低,0,高AQI情境模擬
永和國中,新北市永和區,25.0067,121.5233,True,室內設施,台東,台北市,38,1.34,Low Risk,風險較低,0,高AQI情境模擬
保生國民小學,桃園市觀音區,25.006913,121.07162,True,室內設施,內湖,桃園市,48,3.38,Low Risk,風險較低,0,高AQI情境模擬
育才國小,新北市永和區,25.0071,121.5216,True,室內設施,台東,台北市,38,1.22,Low Risk,風險較低,0,高AQI情境模擬
北門國小,桃園市桃園區,25.0072,121.307,True,室內設施,信義,新北市,32,1.4,Low Risk,風險較低,0,高AQI情境模擬
大業國小,桃園市桃園區,25.0074,121.3158,True,室內設施,信義,新北市,32,1.78,Low Risk,風險較低,0,高AQI情境模擬
永定國小,新北市石碇區,25.0078,121.688,True,室內設施,汐止,台北市,49,8.05,Low Risk,風險較低,0,高AQI情境模擬
永平國小,新北市永和區,25.0081,121.5057,True,室內設施,台東,台北市,38,1.46,Low Risk,風險較低,0,高AQI情境模擬
大觀國小,新北市板橋區,25.0086,121.4493,True,室內設施,板橋,台北市,38,1.06,Low Risk,風險較低,0,高AQI情境模擬
三元、忠義里集會所,桃園市桃園區,25.0087,121.3234,True,室內設施,信義,新北市,32,2.42,Low Risk,風險較低,0,高AQI情境模擬
中壢區洽溪社區活動中心,桃園市中壢區,25.008748,121.202022,True,室內設施,士林,新北市,23,5.81,Low Risk,風險較低,0,高AQI情境模擬
公十一公園,桃園市中壢區,25.008888,121.207384,False,戶外設施,士林,新北市,23,5.82,Low Risk,風險較低,20,高AQI情境模擬
大有國小,桃園市桃園區,25.0089,121.3205,True,室內設施,信義,新北市,32,2.22,Low Risk,風險較低,0,高AQI情境模擬
大有國中,桃園市桃園區,25.0093,121.3196,True,室內設施,信義,新北市,32,2.19,Low Risk,風險較低,0,高AQI情境模擬
土庫第1市民活動中心,新北市深坑區,25.01,121.6346,True,室內設施,汐止,台北市,49,6.28,Low Risk,風險較低,0,高AQI情境模擬
石碇綜合活動大樓,新北市石碇區,25.0101,121.6423,True,室內設施,汐止,台北市,49,6.24,Low Risk,風險較低,0,高AQI情境模擬
海山高中,新北市板橋區,25.0102,121.4709,True,室內設施,板橋,台北市,38,1.27,Low Risk,風險較低,0,高AQI情境模擬
中壢區月眉社區活動中心,桃園市中壢區,25.01027,121.184493,True,室內設施,士林,新北市,23,5.93,Low Risk,風險較低,0,高AQI情境模擬
龍壽國小,桃園市龜山區,25.010772,121.387488,True,室內設施,新莊,台北市,45,5.45,Low Risk,風險較低,0,高AQI情境模擬
板橋國小,新北市板橋區,25.0108,121.4582,True,室內設施,板橋,台北市,38,0.25,Low Risk,風險較低,0,高AQI情境模擬
永平高中,新北市永和區,25.0108,121.5086,True,室內設施,台東,台北市,38,1.04,Low Risk,風險較低,0,高AQI情境模擬
大觀國中,新北市板橋區,25.0112,121.4485,True,室內設施,板橋,台北市,38,1.04,Low Risk,風險較低,0,高AQI情境模擬
民族國中,臺北市大安區,25.0112,121.5388,True,室內設施,大安,台北市,23,1.4,Low Risk,風險較低,0,高AQI情境模擬
臺北市大安運動中心,臺北市大安區,25.0112,121.5388,True,室內設施,大安,台北市,23,1.4,Low Risk,風險較低,0,高AQI情境模擬
